episode,type,ground,size,armor,value,xmove,ymove,xaccel,yaccel,xcaccel,ycaccel,xrev,yrev,animate,shapebank,egraphic0,launchtype,enemydie,tur0
2,184,1,1,15,0,0,0,0,0,0,2,0,4,2,11,121,0,0,116
2,185,1,1,40,25,0,0,0,0,0,0,0,0,1,11,1,0,0,0
2,186,1,1,10,25,3,0,0,0,0,0,0,0,2,11,77,0,0,116
2,187,1,1,10,25,-3,0,0,0,0,0,0,0,2,11,77,0,0,116
2,188,1,1,10,25,-3,0,0,0,0,0,0,0,2,11,77,0,0,116
2,189,1,1,10,25,3,0,0,0,0,0,0,0,2,11,77,0,0,116
2,190,1,1,10,25,0,0,0,0,1,0,10,0,1,11,127,0,0,0
2,191,1,1,10,25,0,0,0,0,-1,0,-10,0,1,11,127,0,0,0
2,192,1,1,20,0,0,0,0,0,0,0,0,0,1,4,229,0,0,0
2,193,1,1,20,0,0,0,0,0,0,0,0,0,1,4,231,0,0,0
2,194,0,1,30,50,0,0,0,0,0,0,0,0,0,20,13,0,0,2
2,195,1,0,10,25,0,0,0,0,0,0,0,0,0,23,19,0,0,6
2,196,1,1,40,50,0,0,0,0,0,0,0,0,0,8,237,0,0,0
2,197,0,1,40,25,0,0,0,0,0,0,0,0,0,20,277,0,0,60
2,198,0,1,40,75,0,0,0,0,0,0,0,0,0,20,279,199,0,60
2,199,1,0,2,100,0,0,94,94,2,2,5,5,1,20,171,1,0,0
2,200,1,1,0,30000,4,1,0,0,4,0,4,0,0,26,281,0,0,0
2,201,1,1,254,500,0,0,0,0,0,0,0,0,0,6,2,0,0,0
2,202,1,1,254,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0
2,203,1,1,254,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
2,204,1,1,254,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0
2,205,1,1,254,0,0,0,0,0,0,0,0,0,0,6,39,0,0,0
2,206,1,1,254,0,0,0,0,0,0,0,0,0,0,6,41,0,0,0
2,207,1,1,254,0,0,0,0,0,0,0,0,0,0,6,43,0,0,0
2,208,1,1,254,0,0,0,0,0,0,0,0,0,0,6,45,0,0,0
2,209,1,1,254,0,0,0,0,0,0,0,0,0,0,6,47,0,0,0
2,210,1,1,254,0,0,0,0,0,0,0,0,0,0,6,77,0,0,0
2,211,1,1,254,0,0,0,0,0,0,0,0,0,0,6,79,0,0,0
2,212,1,1,254,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0
2,213,1,1,254,0,0,0,0,0,0,0,0,0,0,6,83,0,0,0
2,214,1,1,254,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0
2,215,1,1,254,0,0,0,0,0,0,0,0,0,0,6,115,0,0,0
2,216,1,1,254,0,0,0,0,0,0,0,0,0,2,6,117,596,0,0
2,217,1,1,254,0,0,0,0,0,0,0,0,0,0,6,119,0,0,0
2,218,1,1,254,0,0,0,0,0,0,0,0,0,2,6,121,596,0,0
2,219,1,1,254,0,0,0,0,0,0,0,0,0,0,6,123,0,0,0
2,220,1,1,254,0,0,0,0,0,0,0,0,0,0,6,154,0,0,0
2,221,1,1,254,0,0,0,0,0,0,0,0,0,2,6,156,0,0,34
2,222,1,1,254,0,0,0,0,0,0,0,0,0,2,6,158,0,0,34
2,223,1,1,254,0,0,0,0,0,0,0,0,0,0,6,160,0,0,0
2,224,1,1,254,0,0,0,0,0,0,0,0,0,2,6,156,0,0,37
2,225,1,1,254,0,0,0,0,0,0,0,0,0,2,6,158,0,0,37
2,226,1,1,25,75,0,0,0,0,0,0,0,0,2,7,197,0,0,116
2,227,1,1,25,0,0,0,0,0,0,0,0,0,2,7,199,0,0,115
2,228,0,1,20,100,0,0,0,0,0,0,0,0,0,7,269,0,0,0
2,229,0,1,20,0,0,0,0,0,0,0,0,0,0,7,271,0,0,0
2,230,0,1,20,0,0,0,0,0,0,0,0,0,0,7,273,0,0,0
2,231,0,0,20,0,0,0,0,0,0,0,0,0,0,7,275,0,0,0
2,232,0,0,16,100,0,0,0,0,0,0,0,0,0,7,238,0,0,0
2,233,0,1,16,0,0,0,0,0,0,0,0,0,0,7,239,0,0,0
2,234,0,1,16,0,0,0,0,0,0,0,0,0,0,7,241,0,0,0
2,235,0,1,16,0,0,0,0,0,0,0,0,0,0,7,243,0,0,0
2,236,1,1,12,25,0,0,0,0,0,0,0,0,0,7,15,0,0,0
2,237,0,1,25,100,0,0,0,0,0,0,0,0,0,7,55,0,0,0
2,238,0,1,25,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0
2,239,0,1,25,0,0,0,0,0,0,0,0,0,2,7,115,0,0,0
2,240,0,1,25,0,0,0,0,0,0,0,0,0,2,7,77,0,0,143
2,241,0,1,80,250,0,0,0,0,0,0,14,10,1,25,191,0,0,0
2,242,0,1,80,0,0,0,0,0,0,0,14,10,1,25,193,0,0,0
2,243,0,1,80,0,0,0,0,0,0,0,14,10,1,25,153,0,0,255
2,244,0,1,80,0,0,0,0,0,0,0,14,10,1,25,155,0,0,255
2,245,0,1,40,150,0,0,0,0,0,0,0,0,0,25,1,0,0,0
2,246,0,1,40,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0
2,247,0,1,40,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0
2,248,0,1,40,0,0,0,0,0,0,0,0,0,0,25,39,0,0,0
2,249,0,1,40,0,0,0,0,0,0,0,0,0,0,25,41,0,0,0
2,250,0,1,40,0,0,0,0,0,0,0,0,0,0,25,43,556,0,0
2,251,0,1,40,0,0,0,0,0,0,0,0,0,0,25,79,0,0,0
2,252,0,0,40,150,0,0,0,0,0,0,0,0,0,25,19,0,0,0
2,253,0,1,40,0,0,0,0,0,0,0,0,0,0,25,15,0,0,0
2,254,0,1,40,0,0,0,0,0,0,0,0,0,0,25,17,0,0,0
2,255,0,0,40,0,0,0,0,0,0,0,0,0,0,25,38,0,0,0
2,256,0,1,40,0,0,0,0,0,0,0,0,0,0,25,53,0,0,0
2,257,0,1,40,0,0,0,0,0,0,0,0,0,0,25,55,556,0,0
2,258,0,1,40,0,0,0,0,0,0,0,0,0,0,25,79,0,0,0
2,259,1,1,3,25,0,0,0,0,0,0,0,0,1,25,45,0,0,0
2,260,1,1,3,0,0,4,0,0,0,0,0,0,0,8,43,0,0,0
2,261,1,1,3,0,0,5,0,0,0,0,0,0,0,8,43,0,0,0
2,262,1,1,3,0,0,6,0,0,0,0,0,0,0,8,43,0,0,0
2,263,1,1,2,0,0,4,0,0,0,0,0,0,0,8,85,0,0,0
2,264,1,1,2,0,0,5,0,0,0,0,0,0,0,8,85,0,0,0
2,265,1,1,2,0,0,6,0,0,0,0,0,0,0,8,85,0,0,0
2,266,1,1,4,0,0,4,0,0,0,0,0,0,0,8,123,0,0,0
2,267,1,1,4,0,0,5,0,0,0,0,0,0,0,8,123,0,0,0
2,268,1,1,4,0,0,6,0,0,0,0,0,0,0,8,123,0,0,0
2,269,0,1,12,0,0,0,0,0,0,0,0,0,1,8,267,0,0,0
2,270,0,1,12,0,0,0,0,0,0,0,0,0,2,8,127,0,0,145
2,271,0,1,12,0,0,0,0,0,0,0,0,0,2,8,275,463,0,0
2,272,0,1,12,0,0,0,0,0,0,0,0,0,1,23,229,0,0,0
2,273,0,1,12,0,0,0,0,0,0,0,0,0,1,8,193,0,0,144
2,274,0,1,12,0,0,0,0,0,0,0,0,0,1,23,229,0,0,0
2,275,0,1,12,0,0,0,0,0,0,0,0,0,1,23,153,0,0,0
2,276,0,1,12,0,0,0,0,0,0,0,0,0,1,23,191,0,0,0
2,277,0,1,12,0,0,0,0,0,0,0,0,0,1,23,153,0,0,0
2,278,0,1,12,0,0,0,0,0,0,0,0,0,1,23,267,0,0,0
2,279,0,1,12,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0
2,280,0,1,12,0,0,0,0,0,0,0,0,0,1,23,115,0,0,0
2,281,0,1,12,0,0,0,0,0,0,0,0,0,1,23,191,0,0,0
2,282,1,1,3,0,0,2,0,0,0,0,0,0,2,8,79,0,0,59
2,283,1,1,8,0,0,2,0,0,0,0,0,0,0,8,115,0,0,5
2,284,1,1,6,25,0,2,0,0,0,0,0,0,0,8,121,0,0,0
2,285,1,1,8,250,0,2,0,0,0,0,0,0,2,8,157,0,0,24
2,286,1,1,8,50,0,2,93,0,0,0,0,0,1,8,229,0,0,0
2,287,0,1,10,50,0,0,0,0,0,0,0,0,0,8,245,0,0,0
2,288,0,1,16,0,0,0,0,0,0,0,0,0,1,8,283,0,0,0
2,289,0,1,16,50,0,0,0,0,0,0,0,0,0,22,39,0,0,0
2,290,0,1,16,0,0,0,0,0,0,0,0,0,0,22,41,0,0,0
2,291,0,1,16,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0
2,292,0,1,16,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0
2,293,0,1,30,100,0,0,0,0,0,0,0,0,0,22,81,0,0,0
2,294,0,1,30,0,0,0,0,0,0,0,0,0,0,22,83,0,0,0
2,295,0,1,30,0,0,0,0,0,0,0,0,0,0,22,85,0,0,0
2,296,0,1,30,0,0,0,0,0,0,0,0,0,0,22,43,0,0,0
2,297,0,1,30,0,0,0,0,0,0,0,0,0,0,22,45,0,0,0
2,298,0,1,30,0,0,0,0,0,0,0,0,0,0,22,47,0,0,0
2,299,0,1,30,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0
2,300,0,1,30,0,0,0,0,0,0,0,0,0,0,22,7,0,0,0
2,301,0,1,30,0,0,0,0,0,0,0,0,0,0,22,9,0,0,0
2,302,1,1,60,25,0,0,0,0,0,0,0,0,0,13,201,0,0,0
2,303,1,1,60,25,0,0,0,0,0,0,0,0,0,13,203,0,0,0
2,304,1,1,60,50,0,0,0,0,0,0,0,0,0,13,237,0,0,0
2,305,1,1,60,50,0,0,0,0,0,0,0,0,0,13,239,0,0,0
2,306,1,1,60,75,0,0,0,0,0,0,0,0,0,13,241,0,0,0
2,307,1,1,60,100,0,0,0,0,0,0,0,0,0,13,243,0,0,0
2,308,1,1,60,150,0,0,0,0,0,0,0,0,0,13,278,0,0,151
2,309,0,1,40,75,0,0,0,0,0,0,0,0,1,23,77,0,0,0
2,310,0,1,40,0,0,0,0,0,0,0,0,0,1,23,79,0,0,0
2,311,0,1,40,0,0,0,0,0,0,0,0,0,1,23,39,0,0,0
2,312,0,1,40,0,0,0,0,0,0,0,0,0,1,23,41,0,0,0
2,313,0,1,30,50,0,0,0,0,0,0,0,0,1,20,191,0,0,0
2,314,0,1,30,0,0,0,0,0,0,0,0,0,1,20,193,0,0,0
2,315,0,1,30,0,0,0,0,0,0,0,0,0,1,20,153,0,0,0
2,316,0,1,30,0,0,0,0,0,0,0,0,0,1,20,155,0,0,0
2,317,1,0,3,0,0,2,0,0,0,0,0,0,0,8,95,0,0,0
2,318,1,0,3,0,0,4,0,0,0,0,0,0,0,8,95,0,0,0
2,319,1,0,1,0,0,3,0,0,0,0,0,0,0,8,114,0,0,0
2,320,1,0,1,0,0,5,0,0,0,0,0,0,0,8,114,0,0,0
2,321,1,0,2,0,0,4,0,0,0,0,0,0,0,8,133,0,0,0
2,322,1,0,2,0,0,6,0,0,0,0,0,0,0,8,133,0,0,0
2,323,1,0,3,0,0,3,0,0,0,0,0,0,0,8,152,0,0,0
2,324,1,0,3,0,0,5,0,0,0,0,0,0,0,8,152,0,0,0
2,325,0,1,10,20,0,0,0,0,0,0,0,0,2,23,277,0,0,145
2,326,0,1,30,50,0,0,0,0,0,0,0,0,0,23,13,0,0,0
2,327,0,1,30,0,0,0,0,0,0,0,0,0,0,23,15,0,0,0
2,328,0,1,30,0,0,0,0,0,0,0,0,0,0,23,89,0,0,0
2,329,0,1,30,0,0,0,0,0,0,0,0,0,0,23,91,0,0,0
2,330,0,1,30,0,0,0,0,0,0,0,0,0,0,23,51,0,0,0
2,331,0,1,30,0,0,0,0,0,0,0,0,0,0,23,53,0,0,0
2,332,0,1,40,75,0,0,0,0,0,0,0,0,0,20,9,0,0,0
2,333,0,1,40,0,0,0,0,0,0,0,0,0,0,20,11,0,0,0
2,334,0,1,40,0,0,0,0,0,0,0,0,0,0,20,39,0,0,0
2,335,0,1,40,0,0,0,0,0,0,0,0,0,0,20,41,0,0,0
2,336,0,1,40,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0
2,337,0,1,40,0,0,0,0,0,0,0,0,0,1,20,3,0,0,0
2,338,0,1,30,100,0,0,0,0,0,0,0,0,1,20,115,0,0,0
2,339,0,1,30,0,0,0,0,0,0,0,0,0,0,20,267,0,0,0
2,340,0,1,30,0,0,0,0,0,0,0,0,0,0,20,269,0,0,0
2,341,0,1,30,0,0,0,0,0,0,0,0,0,0,20,229,0,0,0
2,342,0,1,30,0,0,0,0,0,0,0,0,0,0,20,231,0,0,0
2,343,0,1,30,75,0,0,0,0,0,0,0,0,0,20,165,0,0,0
2,344,0,1,30,0,0,0,0,0,0,0,0,0,0,20,167,0,0,0
2,345,0,1,30,0,0,0,0,0,0,0,0,0,0,20,241,0,0,0
2,346,0,1,30,0,0,0,0,0,0,0,0,0,0,20,243,0,0,0
2,347,0,1,30,0,0,0,0,0,0,0,0,0,0,20,203,0,0,0
2,348,0,1,30,0,0,0,0,0,0,0,0,0,0,20,205,0,0,0
2,349,1,1,70,50,0,0,0,0,0,0,0,0,1,13,3,0,0,0
2,350,1,1,70,50,0,0,0,0,0,0,0,0,1,13,5,0,0,0
2,351,1,1,70,50,0,0,0,0,0,0,0,0,0,13,39,0,0,0
2,352,1,1,70,50,0,0,0,0,0,0,0,0,1,13,41,0,0,0
2,353,1,1,70,50,0,0,0,0,0,0,0,0,1,13,43,0,0,0
2,354,1,1,70,50,0,0,0,0,0,0,0,0,0,13,45,0,0,0
2,355,1,1,70,50,0,0,0,0,0,0,0,0,0,13,77,0,0,0
2,356,1,1,70,50,0,0,0,0,0,0,0,0,0,13,79,511,0,0
2,357,1,1,70,50,0,0,0,0,0,0,0,0,0,13,81,511,0,0
2,358,1,1,70,50,0,0,0,0,0,0,0,0,0,13,83,0,0,0
2,359,1,1,70,50,0,0,0,0,0,0,0,0,0,13,115,511,0,0
2,360,1,1,70,50,0,0,0,0,0,0,0,0,0,13,117,0,0,0
2,361,1,1,70,50,0,0,0,0,0,0,0,0,0,13,119,0,0,0
2,362,1,1,70,50,0,0,0,0,0,0,0,0,0,13,121,511,0,0
2,363,1,1,70,50,0,0,0,0,0,0,0,0,0,13,154,0,0,0
2,364,1,1,70,50,0,0,0,0,0,0,0,0,0,13,156,0,0,0
2,365,1,1,70,50,0,0,0,0,0,0,0,0,0,13,158,0,0,0
2,366,1,1,254,1000,0,0,0,0,0,0,0,0,0,18,3,0,0,0
2,367,1,1,254,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0
2,368,1,1,254,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0
2,369,1,1,254,0,0,0,0,0,0,0,0,0,0,18,41,0,0,0
2,370,1,1,254,0,0,0,0,0,0,0,0,0,0,18,43,0,0,0
2,371,1,1,254,0,0,0,0,0,0,0,0,0,0,18,45,0,0,0
2,372,1,1,254,0,0,0,0,0,0,0,0,0,0,18,77,0,0,0
2,373,1,1,254,0,0,0,0,0,0,0,0,0,0,18,79,0,0,0
2,374,1,1,254,0,0,0,0,0,0,0,0,0,0,18,81,0,0,0
2,375,1,1,254,0,0,0,0,0,0,0,0,0,0,18,83,0,0,0
2,376,1,1,254,0,0,0,0,0,0,0,0,0,0,18,85,0,0,0
2,377,1,1,254,0,0,0,0,0,0,0,0,0,0,18,115,0,0,0
2,378,1,1,254,0,0,0,0,0,0,0,0,0,0,18,117,0,0,0
2,379,1,1,254,0,0,0,0,0,0,0,0,0,0,18,119,0,0,153
2,380,1,1,254,0,0,0,0,0,0,0,0,0,0,18,121,0,0,0
2,381,1,1,254,0,0,0,0,0,0,0,0,0,0,18,123,0,0,0
2,382,1,1,0,0,0,0,0,0,0,0,0,0,0,18,153,0,0,0
2,383,1,1,254,0,0,0,0,0,0,0,0,0,0,18,155,0,0,0
2,384,1,1,254,0,0,0,0,0,0,0,0,0,0,18,157,0,0,0
2,385,1,1,254,0,0,0,0,0,0,0,0,0,0,18,159,0,0,0
2,386,1,1,0,0,0,0,0,0,0,0,0,0,0,18,161,0,0,0
2,387,1,1,0,0,0,0,0,0,0,0,0,0,0,18,193,0,0,0
2,388,1,1,0,0,0,0,0,0,0,0,0,0,0,18,195,0,0,0
2,389,1,1,0,0,0,0,0,0,0,0,0,0,0,18,197,0,0,0
2,390,0,0,0,10,0,1,0,0,0,0,0,0,1,21,1,0,0,0
2,391,1,0,0,25,0,1,0,0,0,0,0,0,1,21,7,0,0,0
2,392,0,0,0,50,0,1,0,0,0,0,0,0,1,21,26,0,0,0
2,393,1,0,0,75,0,1,0,0,0,0,0,0,1,21,20,0,0,0
2,394,0,0,0,100,0,1,0,0,0,0,0,0,1,21,32,0,0,0
2,395,1,0,0,250,0,1,0,0,0,0,0,0,1,21,14,0,0,0
2,396,0,0,0,500,0,1,0,0,0,0,0,0,1,21,51,0,0,0
2,397,1,1,0,1000,0,1,0,0,0,0,0,0,1,21,39,0,0,0
2,398,0,1,0,2500,0,1,0,0,0,0,0,0,1,21,77,0,0,0
2,399,1,1,0,5000,0,1,0,0,0,0,0,0,1,21,115,0,0,0
2,400,0,1,200,0,0,0,0,0,0,0,5,0,0,24,1,0,0,0
2,401,0,1,200,0,0,0,0,0,0,0,5,0,0,24,3,0,0,154
2,402,0,1,200,0,0,0,0,0,0,0,5,0,0,24,5,0,0,0
2,403,0,1,200,0,0,0,0,0,0,0,5,0,0,24,7,0,0,0
2,404,0,1,200,0,0,0,0,0,0,0,5,0,0,24,9,0,0,154
2,405,0,1,200,0,0,0,0,0,0,0,5,0,0,24,11,0,0,0
2,406,0,1,200,0,0,0,0,0,0,0,5,0,2,24,39,0,0,154
2,407,0,1,0,0,0,0,0,0,0,0,5,0,0,24,41,0,0,154
2,408,0,1,200,0,0,0,0,0,0,0,5,0,0,24,43,0,0,154
2,409,0,1,200,0,0,0,0,0,0,0,5,0,0,24,45,0,0,154
2,410,0,1,0,0,0,0,0,0,0,0,5,0,0,24,47,0,0,154
2,411,0,1,200,0,0,0,0,0,0,0,5,0,2,24,49,0,0,154
2,412,0,1,50,250,0,0,0,0,0,0,0,0,0,12,123,0,0,0
2,413,0,1,50,0,0,0,0,0,0,0,0,0,0,12,125,0,0,0
2,414,0,1,50,0,0,0,0,0,0,0,0,0,0,12,85,0,0,0
2,415,0,1,50,0,0,0,0,0,0,0,0,0,0,12,87,0,0,0
2,416,0,1,50,0,0,0,0,0,0,0,0,0,0,12,79,0,0,0
2,417,1,1,50,0,0,0,0,0,8,4,2,2,0,12,89,0,0,0
2,418,1,1,50,0,0,0,0,0,4,2,4,4,0,12,127,0,0,0
2,419,1,1,50,0,0,0,0,0,2,2,8,4,0,12,91,0,0,0
2,420,1,1,50,0,0,0,0,0,1,1,16,8,0,12,77,0,0,0
2,421,1,1,50,0,0,0,0,0,1,1,16,8,0,12,115,0,0,0
2,422,1,1,10,150,0,0,0,0,0,0,4,0,0,12,17,0,0,0
2,423,1,1,10,0,0,0,0,0,0,0,4,0,0,12,55,0,0,0
2,424,1,1,10,0,0,0,0,0,0,0,4,0,0,12,93,0,0,0
2,425,1,1,20,0,0,0,0,0,0,0,4,0,0,12,131,0,0,0
2,426,1,1,40,0,0,0,0,0,0,0,0,0,0,27,153,0,0,0
2,427,1,1,40,0,0,0,0,0,0,0,0,0,0,27,155,0,0,0
2,428,1,1,40,0,0,0,0,0,0,0,0,0,0,27,191,0,0,0
2,429,1,1,40,0,0,0,0,0,0,0,0,0,0,27,193,0,0,0
2,430,1,1,60,0,0,0,0,0,0,0,0,0,0,27,233,0,0,0
2,431,1,1,60,0,0,0,0,0,0,0,0,0,0,27,235,0,0,0
2,432,1,1,60,0,0,0,0,0,0,0,0,0,0,27,271,0,0,0
2,433,1,1,60,0,0,0,0,0,0,0,0,0,0,27,273,0,0,0
2,434,1,1,40,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0
2,435,1,1,40,0,0,0,0,0,0,0,0,0,0,4,41,0,505,0
2,436,1,1,40,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0
2,437,1,1,40,0,0,0,0,0,0,0,0,0,0,4,77,0,0,0
2,438,1,1,40,0,0,0,0,0,0,0,0,0,0,4,79,0,0,0
2,439,1,1,40,0,0,0,0,0,0,0,0,0,0,4,81,0,0,0
2,440,1,1,16,0,0,0,0,0,0,0,0,0,0,8,45,0,0,0
2,441,1,1,16,0,0,0,0,0,0,0,0,0,0,8,47,0,0,0
2,442,1,1,16,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0
2,443,1,1,16,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0
2,444,1,0,50,0,0,0,0,0,0,0,0,0,0,8,31,0,0,0
2,445,1,1,50,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0
2,446,1,0,50,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0
2,447,1,0,50,0,0,0,0,0,0,0,0,0,0,8,34,0,0,0
2,448,1,1,50,0,0,0,0,0,0,0,0,0,0,8,49,0,0,0
2,449,1,1,50,0,0,0,0,0,0,0,0,0,0,8,51,0,0,0
2,450,1,1,50,0,0,0,0,0,0,0,0,0,0,8,53,0,0,0
2,451,1,0,50,0,0,0,0,0,0,0,0,0,0,8,88,0,0,0
2,452,1,1,50,0,0,0,0,0,0,0,0,0,0,8,89,0,0,0
2,453,1,1,50,0,0,0,0,0,0,0,0,0,0,8,91,0,0,0
2,454,1,0,20,0,0,0,0,0,0,0,0,0,0,4,102,0,0,0
2,455,1,0,4,5,0,0,0,0,0,0,0,0,1,23,171,4,0,0
2,456,0,1,20,75,0,0,0,0,0,0,0,0,2,8,241,455,0,0
2,457,0,1,20,50,0,0,0,0,0,0,0,0,0,20,53,458,0,0
2,458,1,0,5,15,0,3,0,0,0,0,0,0,1,20,19,0,0,0
2,459,1,1,40,150,0,0,93,0,0,0,0,0,2,23,93,460,0,0
2,460,1,0,2,7,0,5,0,0,0,0,0,0,1,20,95,0,0,0
2,461,1,1,20,20,0,1,0,0,0,0,0,0,0,8,16,0,0,0
2,462,1,1,20,25,0,1,0,0,0,0,0,0,2,8,93,0,0,116
2,463,1,1,80,0,0,4,0,0,0,0,0,0,0,8,191,0,0,0
2,464,1,1,254,0,0,0,0,0,0,2,4,3,0,9,153,0,0,0
2,465,1,1,20,0,0,0,0,0,0,2,4,3,2,9,155,0,0,59
2,466,1,1,254,0,0,0,0,0,0,0,0,0,0,9,153,0,0,0
2,467,1,1,20,0,0,0,0,0,0,0,0,0,2,9,155,0,0,59
2,468,1,1,0,0,0,0,0,0,0,-8,0,0,0,2,81,0,0,0
2,469,1,1,0,0,0,0,0,0,0,-8,0,0,0,2,83,0,0,0
2,470,1,1,0,0,0,0,0,0,0,-8,0,0,0,2,85,0,0,0
2,471,1,1,0,0,0,0,0,0,0,-8,0,0,0,2,119,0,0,0
2,472,1,1,0,0,0,0,0,0,0,-8,0,0,0,2,121,0,0,0
2,473,1,1,0,0,0,0,0,0,0,-8,0,0,0,2,123,0,0,0
2,474,0,1,0,375,0,1,0,0,0,0,0,0,0,21,241,0,0,0
2,475,0,1,0,500,0,0,0,0,0,0,0,0,0,21,243,0,0,0
2,476,1,1,0,800,0,1,0,0,0,0,0,0,0,21,245,0,0,0
2,477,1,1,8,25,0,1,0,0,0,0,0,0,0,9,195,479,395,0
2,478,1,1,4,15,0,1,0,0,0,0,0,0,0,9,233,0,394,0
2,479,1,1,1,5,0,0,94,94,0,0,0,0,0,9,235,0,0,0
2,480,1,1,254,0,0,0,0,0,0,0,0,0,0,10,153,0,0,0
2,481,1,1,254,0,0,0,0,0,0,0,0,0,0,10,155,0,0,0
2,482,1,1,254,0,0,0,0,0,0,0,0,0,0,10,157,0,0,0
2,483,1,1,254,0,0,0,0,0,0,0,0,0,0,10,159,0,0,0
2,484,1,1,254,0,0,0,0,0,0,0,0,0,0,10,161,0,0,0
2,485,1,1,254,0,0,0,0,0,0,0,0,0,0,10,163,0,0,0
2,486,1,1,254,0,0,0,0,0,0,0,0,0,0,10,191,0,0,0
2,487,1,1,254,0,0,0,0,0,0,0,0,0,0,10,193,0,0,0
2,488,1,1,254,0,0,0,0,0,0,0,0,0,0,10,195,501,0,0
2,489,1,1,254,0,0,0,0,0,0,0,0,0,0,10,197,501,0,0
2,490,1,1,254,0,0,0,0,0,0,0,0,0,0,10,199,0,0,0
2,491,1,1,254,0,0,0,0,0,0,0,0,0,0,10,201,0,0,0
2,492,1,1,254,0,0,0,0,0,0,0,0,0,0,10,230,0,0,0
2,493,1,1,254,0,0,0,0,0,0,0,0,0,2,10,232,500,0,59
2,494,1,1,254,750,0,0,0,0,0,0,0,0,0,10,234,501,0,0
2,495,1,1,254,0,0,0,0,0,0,0,0,0,2,10,236,500,0,59
2,496,1,1,254,0,0,0,0,0,0,0,0,0,0,10,238,0,0,0
2,497,1,1,254,0,0,0,0,0,0,0,0,0,0,10,270,0,0,0
2,498,1,1,254,0,0,0,0,0,0,0,0,0,0,10,272,0,0,0
2,499,1,1,254,0,0,0,0,0,0,0,0,0,0,10,274,0,0,0
2,500,1,1,10,25,0,2,0,0,0,0,0,0,0,10,169,0,0,252
2,501,1,0,6,5,0,0,0,0,0,0,0,0,1,10,171,4,0,0
2,502,0,0,0,150,0,1,0,0,0,0,0,0,0,21,37,0,0,0
2,503,1,0,0,300,0,1,0,0,0,0,0,0,0,21,75,0,0,0
2,504,0,0,0,500,0,1,0,0,0,0,0,0,0,21,113,0,0,0
2,505,1,0,0,750,0,1,0,0,0,0,0,0,0,21,19,0,0,0
2,506,1,0,0,1000,0,1,0,0,0,0,0,0,0,21,38,0,0,0
2,507,0,0,0,2000,0,1,0,0,0,0,0,0,0,21,57,0,0,0
2,508,0,0,0,50,0,1,0,0,0,0,0,0,0,21,76,0,0,0
2,509,0,0,0,250,0,1,0,0,0,0,0,0,0,21,95,0,0,0
2,510,0,0,0,500,0,1,0,0,0,0,0,0,0,21,114,0,0,0
2,511,1,0,2,10,0,0,0,0,0,0,0,0,1,13,19,2,0,0
2,512,1,1,0,1,0,0,0,0,0,0,0,0,1,21,191,0,0,0
2,513,1,1,0,1,0,1,0,0,0,0,0,0,1,21,159,0,0,0
2,514,1,1,12,25,0,0,0,0,0,0,0,0,0,7,163,515,0,0
2,515,1,0,5,0,0,3,0,0,0,0,0,0,1,7,190,0,0,0
2,516,0,1,20,50,0,0,0,0,0,0,0,0,0,9,1,0,0,0
2,517,0,1,20,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0
2,518,0,1,20,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0
2,519,0,1,20,0,0,0,0,0,0,0,0,0,0,9,39,0,0,0
2,520,0,1,20,0,0,0,0,0,0,0,0,0,0,9,41,0,0,0
2,521,0,1,20,0,0,0,0,0,0,0,0,0,0,9,43,0,0,0
2,522,0,1,40,10015,0,0,0,0,0,0,0,0,0,9,1,0,0,0
2,523,0,1,40,10015,0,0,0,0,0,0,0,0,0,9,3,0,0,0
2,524,0,1,40,10015,0,0,0,0,0,0,0,0,0,9,5,0,0,0
2,525,0,1,40,10015,0,0,0,0,0,0,0,0,0,9,39,0,0,0
2,526,0,1,40,10015,0,0,0,0,0,0,0,0,0,9,41,0,0,0
2,527,0,1,40,10015,0,0,0,0,0,0,0,0,0,9,43,0,0,0
2,528,0,1,20,100,0,0,0,0,0,0,0,0,0,8,153,0,0,0
2,529,1,1,15,50,0,2,0,0,0,0,0,0,2,8,163,530,0,0
2,530,1,0,4,5,0,5,0,0,0,0,0,0,1,8,171,0,0,0
