episode,section,level,time,event_type,d1,d2,d3,d4,d5,d6
4,28,2,836,6,849,168,2,0,0,0
4,28,2,836,6,846,192,2,0,0,0
4,28,2,836,6,849,216,2,0,0,0
4,28,2,864,6,849,192,2,0,0,0
4,28,2,864,10,847,168,2,0,0,0
4,28,2,864,10,847,216,2,0,0,0
4,28,2,948,6,849,144,2,0,0,0
4,28,2,948,6,849,240,2,0,0,0
4,28,2,948,10,847,192,2,0,0,0
4,28,2,948,10,847,216,2,0,0,0
4,28,2,948,10,847,168,2,0,0,0
4,28,2,976,6,849,144,2,0,0,0
4,28,2,976,6,849,240,2,0,0,0
4,28,2,1004,6,849,144,2,0,0,0
4,28,2,1004,6,849,168,2,0,0,0
4,28,2,1004,6,849,216,2,0,0,0
4,28,2,1004,6,849,240,2,0,0,0
4,28,2,1004,10,845,192,2,0,0,0
4,28,2,1032,6,849,168,2,0,0,0
4,28,2,1032,6,849,216,2,0,0,0
4,28,2,1060,6,849,168,2,0,0,0
4,28,2,1060,6,849,216,2,0,0,0
4,28,2,1088,6,849,168,2,0,0,0
4,28,2,1088,6,849,216,2,0,0,0
4,28,2,1116,6,849,168,2,0,0,0
4,28,2,1144,6,846,72,2,0,0,0
4,28,2,1144,6,846,96,2,0,0,0
4,28,2,1144,6,849,168,2,0,0,0
4,28,2,1172,6,849,0,2,0,0,0
4,28,2,1172,6,849,24,2,0,0,0
4,28,2,1172,6,849,48,2,0,0,0
4,28,2,1172,6,849,120,2,0,0,0
4,28,2,1172,6,849,144,2,0,0,0
4,28,2,1172,6,849,168,2,0,0,0
4,28,2,1172,6,849,216,2,0,0,0
4,28,2,1172,6,849,240,2,0,0,0
4,28,2,1172,6,849,264,2,0,0,0
4,28,2,1172,6,849,288,2,0,0,0
4,28,2,1172,6,849,312,2,0,0,0
4,28,2,1172,10,847,72,2,0,0,0
4,28,2,1172,10,847,96,2,0,0,0
4,28,2,1200,10,847,168,2,0,0,0
4,28,2,1200,10,847,216,2,0,0,0
4,28,2,1228,6,849,0,2,0,0,0
4,28,2,1228,6,849,24,2,0,0,0
4,28,2,1228,6,849,48,2,0,0,0
4,28,2,1228,6,849,120,2,0,0,0
4,28,2,1228,6,849,144,2,0,0,0
4,28,2,1228,6,849,168,2,0,0,0
4,28,2,1228,6,849,216,2,0,0,0
4,28,2,1228,6,849,240,2,0,0,0
4,28,2,1228,6,849,264,2,0,0,0
4,28,2,1228,6,849,288,2,0,0,0
4,28,2,1228,6,849,312,2,0,0,0
4,28,2,1228,10,46,72,2,0,0,0
4,28,2,1228,10,46,96,2,0,0,0
4,28,2,1256,6,849,168,2,0,0,0
4,28,2,1256,6,849,216,2,0,0,0
4,28,2,1256,10,845,192,2,0,0,0
4,28,2,1284,6,849,168,2,0,0,0
4,28,2,1312,6,849,168,2,0,0,0
4,28,2,1312,10,845,72,2,0,0,0
4,28,2,1312,10,845,96,2,0,0,0
4,28,2,1312,10,845,120,2,0,0,0
4,28,2,1312,10,845,48,2,0,0,0
4,28,2,1340,6,849,168,2,0,0,0
4,28,2,1340,6,849,216,2,0,0,0
4,28,2,1340,10,845,96,2,0,0,0
4,28,2,1340,10,845,120,2,0,0,0
4,28,2,1340,10,845,48,2,0,0,0
4,28,2,1340,10,845,72,2,0,0,0
4,28,2,1368,6,849,168,2,0,0,0
4,28,2,1368,6,849,216,2,0,0,0
4,28,2,1368,10,845,192,2,0,0,0
4,28,2,1396,6,849,24,2,0,0,0
4,28,2,1396,6,849,48,2,0,0,0
4,28,2,1396,6,849,120,2,0,0,0
4,28,2,1396,6,849,144,2,0,0,0
4,28,2,1396,6,849,168,2,0,0,0
4,28,2,1396,6,849,216,2,0,0,0
4,28,2,1396,6,849,240,2,0,0,0
4,28,2,1396,6,846,288,2,0,0,0
4,28,2,1396,6,846,312,2,0,0,0
4,28,2,1396,10,847,72,2,0,0,0
4,28,2,1396,10,847,264,2,0,0,0
4,28,2,1396,10,845,192,2,0,0,0
4,28,2,1396,10,847,96,2,0,0,0
4,28,2,1536,6,846,144,2,0,0,0
4,28,2,1536,6,849,168,2,0,0,0
4,28,2,1536,6,849,216,2,0,0,0
4,28,2,1536,6,846,240,2,0,0,0
4,28,2,1536,10,847,192,2,0,0,0
4,28,2,1564,6,849,0,2,0,0,0
4,28,2,1564,6,849,24,2,0,0,0
4,28,2,1564,6,849,48,2,0,0,0
4,28,2,1564,6,849,72,2,0,0,0
4,28,2,1564,6,849,96,2,0,0,0
4,28,2,1564,6,849,120,2,0,0,0
4,28,2,1564,6,849,144,2,0,0,0
4,28,2,1564,6,849,240,2,0,0,0
4,28,2,1564,6,849,264,2,0,0,0
4,28,2,1564,6,849,288,2,0,0,0
4,28,2,1564,6,849,312,2,0,0,0
4,28,2,1564,10,46,168,2,0,0,0
4,28,2,1564,10,46,216,2,0,0,0
4,28,2,1592,6,846,144,2,0,0,0
4,28,2,1592,6,849,168,2,0,0,0
4,28,2,1592,6,849,216,2,0,0,0
4,28,2,1592,6,846,240,2,0,0,0
4,28,2,1592,10,847,192,2,0,0,0
4,28,2,1704,10,847,120,2,0,0,0
4,28,2,1704,10,847,144,2,0,0,0
4,28,2,1704,10,847,168,2,0,0,0
4,28,2,1704,10,847,264,2,0,0,0
4,28,2,1704,10,847,288,2,0,0,0
4,28,2,1704,10,847,312,2,0,0,0
4,28,2,1732,6,846,72,2,0,0,0
4,28,2,1732,10,847,120,2,0,0,0
4,28,2,1732,10,845,144,2,0,0,0
4,28,2,1732,10,847,168,2,0,0,0
4,28,2,1732,10,847,264,2,0,0,0
4,28,2,1732,10,845,288,2,0,0,0
4,28,2,1732,10,847,312,2,0,0,0
4,28,2,1760,10,847,120,2,0,0,0
4,28,2,1760,10,847,144,2,0,0,0
4,28,2,1760,10,847,168,2,0,0,0
4,28,2,1760,10,847,264,2,0,0,0
4,28,2,1760,10,847,288,2,0,0,0
4,28,2,1760,10,847,312,2,0,0,0
4,28,2,1788,6,849,288,2,0,0,0
4,28,2,1788,10,847,144,2,0,0,0
4,28,2,1816,6,849,288,2,0,0,0
4,28,2,1816,10,847,144,2,0,0,0
4,28,2,1844,6,849,288,2,0,0,0
4,28,2,1844,10,847,144,2,0,0,0
4,28,2,1872,6,849,288,2,0,0,0
4,28,2,1872,10,847,144,2,0,0,0
4,28,2,1900,6,849,288,2,0,0,0
4,28,2,1900,10,847,144,2,0,0,0
4,28,2,1928,6,849,288,2,0,0,0
4,28,2,1928,10,847,144,2,0,0,0
4,28,2,1956,6,849,288,2,0,0,0
4,28,2,1956,10,847,144,2,0,0,0
4,28,2,1984,6,849,288,2,0,0,0
4,28,2,1984,6,849,312,2,0,0,0
4,28,2,1984,10,847,48,2,0,0,0
4,28,2,1984,10,847,72,2,0,0,0
4,28,2,1984,10,847,96,2,0,0,0
4,28,2,1984,10,847,120,2,0,0,0
4,28,2,1984,10,847,144,2,0,0,0
4,28,2,1984,10,847,0,2,0,0,0
4,28,2,1984,10,847,24,2,0,0,0
4,28,2,2124,6,849,0,2,0,0,0
4,28,2,2124,6,849,24,2,0,0,0
4,28,2,2124,6,849,96,2,0,0,0
4,28,2,2124,6,849,120,2,0,0,0
4,28,2,2124,6,849,144,2,0,0,0
4,28,2,2124,6,849,168,2,0,0,0
4,28,2,2124,6,849,192,2,0,0,0
4,28,2,2124,6,849,216,2,0,0,0
4,28,2,2124,6,849,312,2,0,0,0
4,28,2,2124,10,845,72,2,0,0,0
4,28,2,2124,10,847,240,2,0,0,0
4,28,2,2124,10,847,264,2,0,0,0
4,28,2,2124,10,847,288,2,0,0,0
4,28,2,2124,10,845,48,2,0,0,0
4,28,2,2152,6,849,120,2,0,0,0
4,28,2,2180,6,849,120,2,0,0,0
4,28,2,2180,10,46,192,2,0,0,0
4,28,2,2180,10,46,312,2,0,0,0
4,28,2,2208,6,849,120,2,0,0,0
4,28,2,2236,6,846,48,2,0,0,0
4,28,2,2236,6,846,72,2,0,0,0
4,28,2,2236,6,849,120,2,0,0,0
4,28,2,2264,6,849,120,2,0,0,0
4,28,2,2264,10,46,192,2,0,0,0
4,28,2,2264,10,46,312,2,0,0,0
4,28,2,2292,6,849,120,2,0,0,0
4,28,2,2320,6,849,0,2,0,0,0
4,28,2,2320,6,849,24,2,0,0,0
4,28,2,2320,6,849,96,2,0,0,0
4,28,2,2320,6,849,120,2,0,0,0
4,28,2,2320,6,849,144,2,0,0,0
4,28,2,2320,6,849,168,2,0,0,0
4,28,2,2320,6,849,192,2,0,0,0
4,28,2,2320,6,849,216,2,0,0,0
4,28,2,2320,6,849,240,2,0,0,0
4,28,2,2320,10,845,72,2,0,0,0
4,28,2,2320,10,845,48,2,0,0,0
4,28,2,2320,10,847,264,2,0,0,0
4,28,2,2320,10,847,288,2,0,0,0
4,28,2,2320,10,847,312,2,0,0,0
4,28,2,2348,6,849,240,2,0,0,0
4,28,2,2376,6,849,240,2,0,0,0
4,28,2,2404,6,849,240,2,0,0,0
4,28,2,2432,6,849,0,2,0,0,0
4,28,2,2432,6,849,24,2,0,0,0
4,28,2,2432,6,849,168,2,0,0,0
4,28,2,2432,6,849,192,2,0,0,0
4,28,2,2432,6,849,240,2,0,0,0
4,28,2,2432,10,847,120,2,0,0,0
4,28,2,2432,10,847,144,2,0,0,0
4,28,2,2432,10,847,48,2,0,0,0
4,28,2,2432,10,847,72,2,0,0,0
4,28,2,2432,10,845,216,2,0,0,0
4,28,2,2432,10,847,96,2,0,0,0
4,28,2,2460,6,849,192,2,0,0,0
4,28,2,2488,6,849,192,2,0,0,0
4,28,2,2516,6,849,192,2,0,0,0
4,28,2,2544,6,849,192,2,0,0,0
4,28,2,2572,6,849,192,2,0,0,0
4,28,2,2572,6,846,216,2,0,0,0
4,28,2,2600,6,849,192,2,0,0,0
4,28,2,2600,6,846,240,2,0,0,0
4,28,2,2600,10,46,216,2,0,0,0
4,28,2,2628,6,849,192,2,0,0,0
4,28,2,2628,6,846,264,2,0,0,0
4,28,2,2628,10,46,240,2,0,0,0
4,28,2,2628,10,46,216,2,0,0,0
4,28,2,2656,6,849,0,2,0,0,0
4,28,2,2656,6,849,24,2,0,0,0
4,28,2,2656,6,849,96,2,0,0,0
4,28,2,2656,6,849,168,2,0,0,0
4,28,2,2656,6,849,192,2,0,0,0
4,28,2,2656,6,849,288,2,0,0,0
4,28,2,2656,6,849,312,2,0,0,0
4,28,2,2656,10,847,72,2,0,0,0
4,28,2,2656,10,847,48,2,0,0,0
4,28,2,2656,10,845,216,2,0,0,0
4,28,2,2656,10,845,240,2,0,0,0
4,28,2,2656,10,845,264,2,0,0,0
4,28,2,2656,10,845,120,2,0,0,0
4,28,2,2656,10,845,144,2,0,0,0
4,28,2,2684,6,849,96,2,0,0,0
4,28,2,2684,6,846,288,2,0,0,0
4,28,2,2684,10,845,312,2,0,0,0
4,28,2,2712,6,849,96,2,0,0,0
4,28,2,2712,6,846,264,2,0,0,0
4,28,2,2712,10,845,288,2,0,0,0
4,28,2,2740,6,849,96,2,0,0,0
4,28,2,2740,6,846,240,2,0,0,0
4,28,2,2740,10,845,264,2,0,0,0
4,28,2,2768,6,849,0,2,0,0,0
4,28,2,2768,6,849,24,2,0,0,0
4,28,2,2768,6,849,96,2,0,0,0
4,28,2,2768,6,846,216,2,0,0,0
4,28,2,2768,10,847,48,2,0,0,0
4,28,2,2768,10,847,72,2,0,0,0
4,28,2,2768,10,845,240,2,0,0,0
4,28,2,2796,6,849,96,2,0,0,0
4,28,2,2796,6,846,192,2,0,0,0
4,28,2,2796,10,845,216,2,0,0,0
4,28,2,2824,6,849,72,2,0,0,0
4,28,2,2824,6,849,96,2,0,0,0
4,28,2,2824,6,846,168,2,0,0,0
4,28,2,2824,10,847,0,2,0,0,0
4,28,2,2824,10,847,24,2,0,0,0
4,28,2,2824,10,847,48,2,0,0,0
4,28,2,2824,10,845,192,2,0,0,0
4,28,2,2852,6,849,96,2,0,0,0
4,28,2,2852,6,846,144,2,0,0,0
4,28,2,2852,10,848,72,2,0,0,0
4,28,2,2852,10,845,168,2,0,0,0
4,28,2,2880,6,849,0,2,0,0,0
4,28,2,2880,6,849,72,2,0,0,0
4,28,2,2880,6,849,96,2,0,0,0
4,28,2,2880,6,846,120,2,0,0,0
4,28,2,2880,10,847,48,2,0,0,0
4,28,2,2880,10,847,24,2,0,0,0
4,28,2,2880,10,845,144,2,0,0,0
4,28,2,3076,6,849,312,2,0,0,0
4,28,2,3076,10,847,288,2,0,0,0
4,28,2,3104,6,849,216,2,0,0,0
4,28,2,3104,6,849,240,2,0,0,0
4,28,2,3104,6,849,264,2,0,0,0
4,28,2,3104,6,849,288,2,0,0,0
4,28,2,3104,10,847,192,2,0,0,0
4,28,2,3132,6,846,168,2,0,0,0
4,28,2,3132,6,849,192,2,0,0,0
4,28,2,3160,6,849,24,2,0,0,0
4,28,2,3160,6,849,48,2,0,0,0
4,28,2,3160,6,849,72,2,0,0,0
4,28,2,3160,6,849,216,2,0,0,0
4,28,2,3160,6,849,240,2,0,0,0
4,28,2,3160,6,849,264,2,0,0,0
4,28,2,3160,6,849,288,2,0,0,0
4,28,2,3160,6,849,312,2,0,0,0
4,28,2,3160,10,847,192,2,0,0,0
4,28,2,3160,10,847,96,2,0,0,0
4,28,2,3188,6,849,96,2,0,0,0
4,28,2,3188,6,846,120,2,0,0,0
4,28,2,3200,35,31,0,0,0,0,0
4,28,2,3216,6,849,96,2,0,0,0
4,28,2,3244,6,849,96,2,0,0,0
4,28,2,3244,6,849,120,2,0,0,0
4,28,2,3244,6,849,144,2,0,0,0
4,28,2,3244,6,849,168,2,0,0,0
4,28,2,3244,10,847,192,2,0,0,0
4,28,2,3272,6,849,192,2,0,0,0
4,28,2,3272,6,846,216,2,0,0,0
4,28,2,3300,6,849,24,2,0,0,0
4,28,2,3300,6,849,48,2,0,0,0
4,28,2,3300,6,849,72,2,0,0,0
4,28,2,3300,6,849,96,2,0,0,0
4,28,2,3300,6,849,120,2,0,0,0
4,28,2,3300,6,849,144,2,0,0,0
4,28,2,3300,6,849,168,2,0,0,0
4,28,2,3300,10,847,192,2,0,0,0
4,28,2,3384,6,849,0,2,0,0,0
4,28,2,3384,6,849,240,2,0,0,0
4,28,2,3384,6,849,264,2,0,0,0
4,28,2,3384,6,849,288,2,0,0,0
4,28,2,3384,6,849,312,2,0,0,0
4,28,2,3384,10,847,24,2,0,0,0
4,28,2,3384,10,847,216,2,0,0,0
4,28,2,3400,11,0,0,0,0,0,0
4,28,2,3412,6,846,48,2,0,0,0
4,28,2,3412,6,846,192,2,0,0,0
4,28,2,3412,6,849,216,2,0,0,0
4,28,2,3412,6,849,24,2,0,0,0
4,28,2,3440,6,849,24,2,0,0,0
4,28,2,3440,10,847,216,2,0,0,0
4,28,2,3440,10,847,240,2,0,0,0
4,28,2,3468,6,849,24,2,0,0,0
4,28,2,3468,6,846,48,2,0,0,0
4,28,2,3468,6,849,240,2,0,0,0
4,28,2,3496,6,849,24,2,0,0,0
4,28,2,3496,6,849,240,2,0,0,0
4,28,2,3496,10,848,264,2,0,0,0
4,28,2,3524,6,849,48,2,0,0,0
4,28,2,3524,6,849,72,2,0,0,0
4,28,2,3524,6,849,96,2,0,0,0
4,28,2,3524,6,849,240,2,0,0,0
4,28,2,3524,10,847,120,2,0,0,0
4,28,2,3524,10,847,24,2,0,0,0
4,28,2,3552,6,849,120,2,0,0,0
4,28,2,3552,6,846,144,2,0,0,0
4,28,2,3552,6,849,288,2,0,0,0
4,28,2,3552,6,849,312,2,0,0,0
4,28,2,3552,10,847,240,2,0,0,0
4,28,2,3552,10,847,264,2,0,0,0
4,28,2,3580,6,849,0,2,0,0,0
4,28,2,3580,6,849,24,2,0,0,0
4,28,2,3580,6,849,48,2,0,0,0
4,28,2,3580,6,849,72,2,0,0,0
4,28,2,3580,6,849,96,2,0,0,0
4,28,2,3580,10,847,120,2,0,0,0
4,28,2,3664,10,847,0,2,0,0,0
4,28,2,3664,10,847,24,2,0,0,0
4,28,2,3664,10,847,48,2,0,0,0
4,28,2,3664,10,847,72,2,0,0,0
4,28,2,3664,10,847,96,2,0,0,0
4,28,2,3664,10,847,120,2,0,0,0
4,28,2,3664,10,847,144,2,0,0,0
4,28,2,3692,10,847,0,2,0,0,0
4,28,2,3692,10,847,24,2,0,0,0
4,28,2,3692,10,847,48,2,0,0,0
4,28,2,3776,6,849,168,2,0,0,0
4,28,2,3776,6,849,192,2,0,0,0
4,28,2,3776,6,849,216,2,0,0,0
4,28,2,3776,6,849,240,2,0,0,0
4,28,2,3776,6,849,264,2,0,0,0
4,28,2,3776,6,849,288,2,0,0,0
4,28,2,3776,6,849,312,2,0,0,0
4,28,2,3804,6,849,264,2,0,0,0
4,28,2,3804,6,849,288,2,0,0,0
4,28,2,3804,6,849,312,2,0,0,0
4,28,2,3804,10,847,72,2,0,0,0
4,28,2,3804,10,847,96,2,0,0,0
4,28,2,3804,10,847,0,2,0,0,0
4,28,2,3804,10,847,24,2,0,0,0
4,28,2,3804,10,847,48,2,0,0,0
4,28,2,3860,10,847,144,2,0,0,0
4,28,2,3860,10,847,168,2,0,0,0
4,28,2,3860,10,847,192,2,0,0,0
4,28,2,3888,6,846,168,2,0,0,0
4,28,2,3888,10,845,144,2,0,0,0
4,28,2,3888,10,847,120,2,0,0,0
4,28,2,3888,10,845,192,2,0,0,0
4,28,2,3888,10,847,216,2,0,0,0
4,28,2,3916,10,847,264,2,0,0,0
4,28,2,3916,10,847,288,2,0,0,0
4,28,2,3916,10,847,312,2,0,0,0
4,28,2,3944,10,847,240,2,0,0,0
4,28,2,3944,10,847,264,2,0,0,0
4,28,2,3944,10,847,288,2,0,0,0
4,28,2,3944,10,847,312,2,0,0,0
4,28,2,3972,6,849,0,2,0,0,0
4,28,2,3972,6,849,24,2,0,0,0
4,28,2,3972,6,849,48,2,0,0,0
4,28,2,3972,6,849,72,2,0,0,0
4,28,2,3972,6,849,96,2,0,0,0
4,28,2,3972,6,849,120,2,0,0,0
4,28,2,3972,6,849,144,2,0,0,0
4,28,2,3972,6,849,168,2,0,0,0
4,28,2,4000,6,849,0,2,0,0,0
4,28,2,4000,6,849,24,2,0,0,0
4,28,2,4000,6,849,48,2,0,0,0
4,28,2,4000,6,849,72,2,0,0,0
4,28,2,4000,6,849,96,2,0,0,0
4,28,2,4000,6,849,120,2,0,0,0
4,28,2,4000,6,846,144,2,0,0,0
4,28,2,4056,10,847,264,2,0,0,0
4,28,2,4056,10,847,288,2,0,0,0
4,28,2,4056,10,847,312,2,0,0,0
4,28,2,4084,10,847,216,2,0,0,0
4,28,2,4084,10,847,240,2,0,0,0
4,28,2,4084,10,847,264,2,0,0,0
4,28,2,4084,10,847,288,2,0,0,0
4,28,2,4084,10,847,312,2,0,0,0
4,28,2,4280,10,847,264,2,0,0,0
4,28,2,4280,10,847,288,2,0,0,0
4,28,2,4280,10,847,312,2,0,0,0
4,28,2,4308,10,847,264,2,0,0,0
4,28,2,4308,10,845,288,2,0,0,0
4,28,2,4308,10,845,312,2,0,0,0
4,28,2,4336,10,847,264,2,0,0,0
4,28,2,4336,10,845,288,2,0,0,0
4,28,2,4336,10,845,312,2,0,0,0
4,28,2,4364,10,847,264,2,0,0,0
4,28,2,4364,10,847,288,2,0,0,0
4,28,2,4364,10,847,312,2,0,0,0
4,28,2,4392,6,846,264,2,0,0,0
4,28,2,4392,10,847,120,2,0,0,0
4,28,2,4392,10,847,144,2,0,0,0
4,28,2,4392,10,847,96,2,0,0,0
4,28,2,4392,10,845,288,2,0,0,0
4,28,2,4392,10,845,312,2,0,0,0
4,28,2,4420,6,846,120,2,0,0,0
4,28,2,4420,10,847,96,2,0,0,0
4,28,2,4420,10,847,144,2,0,0,0
4,28,2,4448,10,847,96,2,0,0,0
4,28,2,4448,10,847,120,2,0,0,0
4,28,2,4448,10,847,144,2,0,0,0
4,28,2,4476,10,847,120,2,0,0,0
4,28,2,4476,10,847,192,2,0,0,0
4,28,2,4476,10,847,216,2,0,0,0
4,28,2,4476,10,847,240,2,0,0,0
4,28,2,4504,10,847,120,2,0,0,0
4,28,2,4504,10,847,192,2,0,0,0
4,28,2,4504,10,845,216,2,0,0,0
4,28,2,4504,10,847,240,2,0,0,0
4,28,2,4532,6,849,264,2,0,0,0
4,28,2,4532,6,849,288,2,0,0,0
4,28,2,4532,6,849,312,2,0,0,0
4,28,2,4532,10,847,192,2,0,0,0
4,28,2,4532,10,845,216,2,0,0,0
4,28,2,4532,10,847,240,2,0,0,0
4,28,2,4532,10,847,120,2,0,0,0
4,28,2,4532,10,847,144,2,0,0,0
4,28,2,4532,10,847,168,2,0,0,0
4,28,2,4560,6,849,312,2,0,0,0
4,28,2,4560,10,847,216,2,0,0,0
4,28,2,4560,10,847,240,2,0,0,0
4,28,2,4560,10,847,192,2,0,0,0
4,28,2,4588,6,849,312,2,0,0,0
4,28,2,4616,6,849,312,2,0,0,0
4,28,2,4644,6,849,288,2,0,0,0
4,28,2,4644,6,849,312,2,0,0,0
4,28,2,4672,6,846,312,2,0,0,0
4,28,2,4672,10,847,144,2,0,0,0
4,28,2,4672,10,847,168,2,0,0,0
4,28,2,4672,10,46,288,2,0,0,0
4,28,2,4672,10,847,120,2,0,0,0
4,28,2,4700,6,849,288,2,0,0,0
4,28,2,4700,6,849,312,2,0,0,0
4,28,2,4700,10,847,168,2,0,0,0
4,28,2,4700,10,847,120,2,0,0,0
4,28,2,4700,10,845,144,2,0,0,0
4,28,2,4728,10,847,0,2,0,0,0
4,28,2,4728,10,847,24,2,0,0,0
4,28,2,4728,10,847,48,2,0,0,0
4,28,2,4728,10,847,72,2,0,0,0
4,28,2,4728,10,847,96,2,0,0,0
4,28,2,4728,10,847,120,2,0,0,0
4,28,2,4728,10,845,144,2,0,0,0
4,28,2,4728,10,847,168,2,0,0,0
4,28,2,4756,10,847,120,2,0,0,0
4,28,2,4756,10,847,144,2,0,0,0
4,28,2,4756,10,847,168,2,0,0,0
4,28,2,4784,10,847,144,2,0,0,0
4,28,2,4812,10,847,144,2,0,0,0
4,28,2,4840,10,847,144,2,0,0,0
4,28,2,4868,10,847,144,2,0,0,0
4,28,2,4896,6,849,192,2,0,0,0
4,28,2,4896,6,849,216,2,0,0,0
4,28,2,4896,6,849,240,2,0,0,0
4,28,2,4896,10,847,168,2,0,0,0
4,28,2,4896,10,847,144,2,0,0,0
4,28,2,4896,10,847,264,2,0,0,0
4,28,2,4896,10,847,288,2,0,0,0
4,28,2,4924,10,847,288,2,0,0,0
4,28,2,4952,10,847,288,2,0,0,0
4,28,2,4980,10,46,264,2,0,0,0
4,28,2,4980,10,845,288,2,0,0,0
4,28,2,4980,10,46,312,2,0,0,0
4,28,2,5008,6,849,0,2,0,0,0
4,28,2,5008,6,849,24,2,0,0,0
4,28,2,5008,6,849,48,2,0,0,0
4,28,2,5008,6,849,72,2,0,0,0
4,28,2,5008,6,849,96,2,0,0,0
4,28,2,5008,6,849,120,2,0,0,0
4,28,2,5008,6,849,144,2,0,0,0
4,28,2,5008,6,849,168,2,0,0,0
4,28,2,5008,6,849,192,2,0,0,0
4,28,2,5008,6,849,216,2,0,0,0
4,28,2,5008,6,846,288,2,0,0,0
4,28,2,5008,10,845,264,2,0,0,0
4,28,2,5008,10,847,240,2,0,0,0
4,28,2,5008,10,845,312,2,0,0,0
4,28,2,5036,10,46,264,2,0,0,0
4,28,2,5036,10,845,288,2,0,0,0
4,28,2,5036,10,46,312,2,0,0,0
4,28,2,5288,6,849,0,2,0,0,0
4,28,2,5288,6,849,24,2,0,0,0
4,28,2,5288,6,849,48,2,0,0,0
4,28,2,5288,6,849,72,2,0,0,0
4,28,2,5288,6,849,96,2,0,0,0
4,28,2,5288,6,849,120,2,0,0,0
4,28,2,5288,6,849,144,2,0,0,0
4,28,2,5316,6,849,144,2,0,0,0
4,28,2,5316,10,847,24,2,0,0,0
4,28,2,5316,10,847,48,2,0,0,0
4,28,2,5316,10,847,72,2,0,0,0
4,28,2,5316,10,847,96,2,0,0,0
4,28,2,5316,10,847,120,2,0,0,0
4,28,2,5316,10,847,0,2,0,0,0
4,28,2,5344,6,849,144,2,0,0,0
4,28,2,5344,10,847,24,2,0,0,0
4,28,2,5344,10,847,48,2,0,0,0
4,28,2,5344,10,847,72,2,0,0,0
4,28,2,5344,10,847,96,2,0,0,0
4,28,2,5344,10,847,120,2,0,0,0
4,28,2,5344,10,847,0,2,0,0,0
4,28,2,5372,6,849,0,2,0,0,0
4,28,2,5372,6,849,24,2,0,0,0
4,28,2,5372,6,849,48,2,0,0,0
4,28,2,5372,6,849,72,2,0,0,0
4,28,2,5372,6,849,96,2,0,0,0
4,28,2,5372,6,849,120,2,0,0,0
4,28,2,5372,6,849,144,2,0,0,0
4,28,2,5456,6,849,168,2,0,0,0
4,28,2,5456,6,849,192,2,0,0,0
4,28,2,5456,6,849,216,2,0,0,0
4,28,2,5456,6,849,240,2,0,0,0
4,28,2,5456,6,849,264,2,0,0,0
4,28,2,5456,6,849,288,2,0,0,0
4,28,2,5456,6,849,312,2,0,0,0
4,28,2,5484,6,849,168,2,0,0,0
4,28,2,5484,10,847,192,2,0,0,0
4,28,2,5484,10,847,216,2,0,0,0
4,28,2,5484,10,847,240,2,0,0,0
4,28,2,5484,10,847,264,2,0,0,0
4,28,2,5484,10,847,288,2,0,0,0
4,28,2,5484,10,847,312,2,0,0,0
4,28,2,5512,6,849,168,2,0,0,0
4,28,2,5512,6,849,192,2,0,0,0
4,28,2,5512,6,849,216,2,0,0,0
4,28,2,5512,6,849,240,2,0,0,0
4,28,2,5512,6,849,264,2,0,0,0
4,28,2,5512,6,849,288,2,0,0,0
4,28,2,5512,6,849,312,2,0,0,0
4,28,2,5596,6,849,72,2,0,0,0
4,28,2,5596,6,849,120,2,0,0,0
4,28,2,5596,6,849,144,2,0,0,0
4,28,2,5596,6,849,192,2,0,0,0
4,28,2,5596,10,46,168,2,0,0,0
4,28,2,5596,10,46,96,2,0,0,0
4,28,2,5624,6,846,48,2,0,0,0
4,28,2,5624,6,849,72,2,0,0,0
4,28,2,5624,6,849,192,2,0,0,0
4,28,2,5624,6,846,216,2,0,0,0
4,28,2,5624,10,847,96,2,0,0,0
4,28,2,5624,10,847,168,2,0,0,0
4,28,2,5652,6,849,72,2,0,0,0
4,28,2,5652,6,849,96,2,0,0,0
4,28,2,5652,6,849,168,2,0,0,0
4,28,2,5652,6,849,192,2,0,0,0
4,28,2,5680,6,849,96,2,0,0,0
4,28,2,5680,6,849,168,2,0,0,0
4,28,2,5708,6,849,96,2,0,0,0
4,28,2,5708,6,849,144,2,0,0,0
4,28,2,5708,6,849,168,2,0,0,0
4,28,2,5708,10,845,120,2,0,0,0
4,28,2,5736,6,849,96,2,0,0,0
4,28,2,5736,6,849,168,2,0,0,0
4,28,2,5764,6,849,96,2,0,0,0
4,28,2,5764,6,849,168,2,0,0,0
4,28,2,5792,6,849,96,2,0,0,0
4,28,2,5792,6,849,168,2,0,0,0
4,28,2,5792,6,846,240,2,0,0,0
4,28,2,5792,10,845,264,2,0,0,0
4,28,2,5792,10,845,288,2,0,0,0
4,28,2,5820,6,849,96,2,0,0,0
4,28,2,5820,6,849,120,2,0,0,0
4,28,2,5820,6,849,168,2,0,0,0
4,28,2,5820,6,846,264,2,0,0,0
4,28,2,5820,10,847,192,2,0,0,0
4,28,2,5820,10,847,216,2,0,0,0
4,28,2,5820,10,845,240,2,0,0,0
4,28,2,5820,10,845,144,2,0,0,0
4,28,2,5820,10,845,288,2,0,0,0
4,28,2,5820,10,847,312,2,0,0,0
4,28,2,5848,6,849,96,2,0,0,0
4,28,2,5848,6,849,168,2,0,0,0
4,28,2,5848,6,846,288,2,0,0,0
4,28,2,5848,10,847,72,2,0,0,0
